system:index,date,datetime_UTC,latitude,longitude,radius_km,solar_radiation_J_m2,solar_radiation_kWh_m2,time_UTC,.geo
20260308T04,2026-03-08,2026-03-08 04:00,20.249102,85.800575,5,1771074.5058823526,0.4919651405228757,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T05,2026-03-08,2026-03-08 05:00,20.249102,85.800575,5,2397870.1058823527,0.6660750294117647,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T06,2026-03-08,2026-03-08 06:00,20.249102,85.800575,5,2901975.5529411766,0.806104320261438,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T07,2026-03-08,2026-03-08 07:00,20.249102,85.800575,5,3038609.74117647,0.8440582614379084,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T08,2026-03-08,2026-03-08 08:00,20.249102,85.800575,5,2544450.635294117,0.7067918431372547,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T09,2026-03-08,2026-03-08 09:00,20.249102,85.800575,5,2191429.717647059,0.608730477124183,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T10,2026-03-08,2026-03-08 10:00,20.249102,85.800575,5,1704906.2823529409,0.4735850784313725,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T11,2026-03-08,2026-03-08 11:00,20.249102,85.800575,5,1186236.6352941175,0.32951017647058817,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T12,2026-03-08,2026-03-08 12:00,20.249102,85.800575,5,408764.5176470588,0.11354569934640522,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T13,2026-03-08,2026-03-08 13:00,20.249102,85.800575,5,18275.529411764703,0.005076535947712417,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T14,2026-03-08,2026-03-08 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T15,2026-03-08,2026-03-08 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T16,2026-03-08,2026-03-08 16:00,20.249102,85.800575,5,-1.050643382352941,-2.9184538398692805E-7,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T17,2026-03-08,2026-03-08 17:00,20.249102,85.800575,5,1.0859375,3.0164930555555554E-7,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T18,2026-03-08,2026-03-08 18:00,20.249102,85.800575,5,0.5,1.3888888888888888E-7,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T19,2026-03-08,2026-03-08 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T20,2026-03-08,2026-03-08 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T21,2026-03-08,2026-03-08 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T22,2026-03-08,2026-03-08 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260308T23,2026-03-08,2026-03-08 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T00,2026-03-09,2026-03-09 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T01,2026-03-09,2026-03-09 01:00,20.249102,85.800575,5,22516.523529411763,0.006254589869281045,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T02,2026-03-09,2026-03-09 02:00,20.249102,85.800575,5,423785.9470588235,0.11771831862745097,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T03,2026-03-09,2026-03-09 03:00,20.249102,85.800575,5,883168.494117647,0.24532458169934637,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T04,2026-03-09,2026-03-09 04:00,20.249102,85.800575,5,1520981.1764705882,0.42249477124183005,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T05,2026-03-09,2026-03-09 05:00,20.249102,85.800575,5,1998833.2470588235,0.5552314575163398,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T06,2026-03-09,2026-03-09 06:00,20.249102,85.800575,5,2490906.8941176464,0.6919185816993462,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T07,2026-03-09,2026-03-09 07:00,20.249102,85.800575,5,2665444.8235294116,0.740401339869281,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T08,2026-03-09,2026-03-09 08:00,20.249102,85.800575,5,2433054.1882352936,0.6758483856209149,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T09,2026-03-09,2026-03-09 09:00,20.249102,85.800575,5,2359736.188235294,0.6554822745098039,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T10,2026-03-09,2026-03-09 10:00,20.249102,85.800575,5,1759464.3058823526,0.4887400849673202,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T11,2026-03-09,2026-03-09 11:00,20.249102,85.800575,5,1154210.4235294117,0.3206140065359477,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T12,2026-03-09,2026-03-09 12:00,20.249102,85.800575,5,392515.3882352941,0.10903205228758168,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T13,2026-03-09,2026-03-09 13:00,20.249102,85.800575,5,18959.882352941175,0.005266633986928104,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T14,2026-03-09,2026-03-09 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T15,2026-03-09,2026-03-09 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T16,2026-03-09,2026-03-09 16:00,20.249102,85.800575,5,-0.00390625,-1.0850694444444444E-9,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T17,2026-03-09,2026-03-09 17:00,20.249102,85.800575,5,0.00390625,1.0850694444444444E-9,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T18,2026-03-09,2026-03-09 18:00,20.249102,85.800575,5,0.34779411764705875,9.660947712418298E-8,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T19,2026-03-09,2026-03-09 19:00,20.249102,85.800575,5,-1.4102941176470587,-3.9174836601307184E-7,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T20,2026-03-09,2026-03-09 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T21,2026-03-09,2026-03-09 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T22,2026-03-09,2026-03-09 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260309T23,2026-03-09,2026-03-09 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T00,2026-03-10,2026-03-10 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T01,2026-03-10,2026-03-10 01:00,20.249102,85.800575,5,27616.741176470583,0.007671316993464051,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T02,2026-03-10,2026-03-10 02:00,20.249102,85.800575,5,394092.90588235285,0.1094702516339869,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T03,2026-03-10,2026-03-10 03:00,20.249102,85.800575,5,1048769.7294117645,0.2913249248366013,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T04,2026-03-10,2026-03-10 04:00,20.249102,85.800575,5,1561252.9058823527,0.433681362745098,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T05,2026-03-10,2026-03-10 05:00,20.249102,85.800575,5,2121733.74117647,0.5893704836601306,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T06,2026-03-10,2026-03-10 06:00,20.249102,85.800575,5,2763799.9294117647,0.7677222026143791,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T07,2026-03-10,2026-03-10 07:00,20.249102,85.800575,5,3116270.4235294117,0.8656306732026143,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T08,2026-03-10,2026-03-10 08:00,20.249102,85.800575,5,3094841.6235294114,0.8596782287581698,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T09,2026-03-10,2026-03-10 09:00,20.249102,85.800575,5,2550475.9294117647,0.7084655359477124,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T10,2026-03-10,2026-03-10 10:00,20.249102,85.800575,5,1931693.0588235294,0.5365814052287582,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T11,2026-03-10,2026-03-10 11:00,20.249102,85.800575,5,1196307.6470588234,0.33230767973856207,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T12,2026-03-10,2026-03-10 12:00,20.249102,85.800575,5,415289.48235294106,0.11535818954248363,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T13,2026-03-10,2026-03-10 13:00,20.249102,85.800575,5,22759.22352941176,0.006322006535947711,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T14,2026-03-10,2026-03-10 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T15,2026-03-10,2026-03-10 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T16,2026-03-10,2026-03-10 16:00,20.249102,85.800575,5,-0.5,-1.3888888888888888E-7,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T17,2026-03-10,2026-03-10 17:00,20.249102,85.800575,5,1.0625,2.951388888888889E-7,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T18,2026-03-10,2026-03-10 18:00,20.249102,85.800575,5,-1.125,-3.125E-7,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T19,2026-03-10,2026-03-10 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T20,2026-03-10,2026-03-10 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T21,2026-03-10,2026-03-10 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T22,2026-03-10,2026-03-10 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260310T23,2026-03-10,2026-03-10 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T00,2026-03-11,2026-03-11 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T01,2026-03-11,2026-03-11 01:00,20.249102,85.800575,5,38932.03529411764,0.010814454248366011,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T02,2026-03-11,2026-03-11 02:00,20.249102,85.800575,5,490884.29411764705,0.13635674836601308,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T03,2026-03-11,2026-03-11 03:00,20.249102,85.800575,5,1208181.164705882,0.33560587908496725,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T04,2026-03-11,2026-03-11 04:00,20.249102,85.800575,5,1925855.2470588235,0.5349597908496732,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T05,2026-03-11,2026-03-11 05:00,20.249102,85.800575,5,2601912.8823529407,0.7227535784313724,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T06,2026-03-11,2026-03-11 06:00,20.249102,85.800575,5,2916872.7294117645,0.8102424248366012,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T07,2026-03-11,2026-03-11 07:00,20.249102,85.800575,5,3304546.8470588233,0.917929679738562,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T08,2026-03-11,2026-03-11 08:00,20.249102,85.800575,5,3137900.1647058823,0.8716389346405229,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T09,2026-03-11,2026-03-11 09:00,20.249102,85.800575,5,2505490.705882353,0.6959696405228758,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T10,2026-03-11,2026-03-11 10:00,20.249102,85.800575,5,1930017.0117647056,0.5361158366013071,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T11,2026-03-11,2026-03-11 11:00,20.249102,85.800575,5,999000.4470588235,0.2775001241830065,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T12,2026-03-11,2026-03-11 12:00,20.249102,85.800575,5,390834.1647058823,0.10856504575163398,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T13,2026-03-11,2026-03-11 13:00,20.249102,85.800575,5,19230.188235294114,0.005341718954248365,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T14,2026-03-11,2026-03-11 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T15,2026-03-11,2026-03-11 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T16,2026-03-11,2026-03-11 16:00,20.249102,85.800575,5,0.5,1.3888888888888888E-7,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T17,2026-03-11,2026-03-11 17:00,20.249102,85.800575,5,-0.6875,-1.9097222222222223E-7,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T18,2026-03-11,2026-03-11 18:00,20.249102,85.800575,5,0.1602941176470588,4.452614379084967E-8,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T19,2026-03-11,2026-03-11 19:00,20.249102,85.800575,5,-0.5352941176470587,-1.4869281045751632E-7,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T20,2026-03-11,2026-03-11 20:00,20.249102,85.800575,5,0.0625,1.736111111111111E-8,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T21,2026-03-11,2026-03-11 21:00,20.249102,85.800575,5,1.0,2.7777777777777776E-7,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T22,2026-03-11,2026-03-11 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260311T23,2026-03-11,2026-03-11 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T00,2026-03-12,2026-03-12 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T01,2026-03-12,2026-03-12 01:00,20.249102,85.800575,5,43471.95,0.012075541666666667,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T02,2026-03-12,2026-03-12 02:00,20.249102,85.800575,5,565472.8264705882,0.15707578513071896,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T03,2026-03-12,2026-03-12 03:00,20.249102,85.800575,5,1376626.8235294116,0.382396339869281,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T04,2026-03-12,2026-03-12 04:00,20.249102,85.800575,5,2148275.0705882353,0.5967430751633986,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T05,2026-03-12,2026-03-12 05:00,20.249102,85.800575,5,2799531.6,0.7776476666666667,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T06,2026-03-12,2026-03-12 06:00,20.249102,85.800575,5,3205983.658823529,0.8905510163398691,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T07,2026-03-12,2026-03-12 07:00,20.249102,85.800575,5,3350975.0352941174,0.9308263986928104,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T08,2026-03-12,2026-03-12 08:00,20.249102,85.800575,5,3111018.658823529,0.8641718496732025,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T09,2026-03-12,2026-03-12 09:00,20.249102,85.800575,5,2762673.2941176468,0.767409248366013,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T10,2026-03-12,2026-03-12 10:00,20.249102,85.800575,5,1927683.5294117643,0.5354676470588234,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T11,2026-03-12,2026-03-12 11:00,20.249102,85.800575,5,1322979.7176470587,0.36749436601307184,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T12,2026-03-12,2026-03-12 12:00,20.249102,85.800575,5,476711.15294117643,0.13241976470588235,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T13,2026-03-12,2026-03-12 13:00,20.249102,85.800575,5,24920.44705882353,0.006922346405228759,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T14,2026-03-12,2026-03-12 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T15,2026-03-12,2026-03-12 15:00,20.249102,85.800575,5,1.0,2.7777777777777776E-7,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T16,2026-03-12,2026-03-12 16:00,20.249102,85.800575,5,-0.5,-1.3888888888888888E-7,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T17,2026-03-12,2026-03-12 17:00,20.249102,85.800575,5,0.3125,8.680555555555556E-8,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T18,2026-03-12,2026-03-12 18:00,20.249102,85.800575,5,-0.875,-2.4305555555555555E-7,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T19,2026-03-12,2026-03-12 19:00,20.249102,85.800575,5,0.5,1.3888888888888888E-7,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T20,2026-03-12,2026-03-12 20:00,20.249102,85.800575,5,1.0,2.7777777777777776E-7,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T21,2026-03-12,2026-03-12 21:00,20.249102,85.800575,5,0.0625,1.736111111111111E-8,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T22,2026-03-12,2026-03-12 22:00,20.249102,85.800575,5,-0.5,-1.3888888888888888E-7,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260312T23,2026-03-12,2026-03-12 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T00,2026-03-13,2026-03-13 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T01,2026-03-13,2026-03-13 01:00,20.249102,85.800575,5,48931.626470588235,0.013592118464052288,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T02,2026-03-13,2026-03-13 02:00,20.249102,85.800575,5,597974.75,0.16610409722222222,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T03,2026-03-13,2026-03-13 03:00,20.249102,85.800575,5,1412974.1647058823,0.3924928235294117,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T04,2026-03-13,2026-03-13 04:00,20.249102,85.800575,5,2203712.470588235,0.6121423529411765,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T05,2026-03-13,2026-03-13 05:00,20.249102,85.800575,5,2832856.6117647057,0.7869046143790849,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T06,2026-03-13,2026-03-13 06:00,20.249102,85.800575,5,3242739.9764705882,0.9007611045751635,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T07,2026-03-13,2026-03-13 07:00,20.249102,85.800575,5,3367453.4588235286,0.9354037385620912,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T08,2026-03-13,2026-03-13 08:00,20.249102,85.800575,5,3222363.9764705882,0.8951011045751635,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T09,2026-03-13,2026-03-13 09:00,20.249102,85.800575,5,2744084.3529411764,0.7622456535947713,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T10,2026-03-13,2026-03-13 10:00,20.249102,85.800575,5,2112354.752941176,0.5867652091503266,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T11,2026-03-13,2026-03-13 11:00,20.249102,85.800575,5,1262248.7529411763,0.3506246535947712,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T12,2026-03-13,2026-03-13 12:00,20.249102,85.800575,5,496600.3764705882,0.13794454901960784,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T13,2026-03-13,2026-03-13 13:00,20.249102,85.800575,5,24743.976470588233,0.00687332679738562,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T14,2026-03-13,2026-03-13 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T15,2026-03-13,2026-03-13 15:00,20.249102,85.800575,5,-0.5041819852941175,-1.4005055147058819E-7,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T16,2026-03-13,2026-03-13 16:00,20.249102,85.800575,5,0.4688878676470588,1.3024662990196078E-7,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T17,2026-03-13,2026-03-13 17:00,20.249102,85.800575,5,-0.22279411764705875,-6.188725490196077E-8,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T18,2026-03-13,2026-03-13 18:00,20.249102,85.800575,5,0.1875,5.208333333333333E-8,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T19,2026-03-13,2026-03-13 19:00,20.249102,85.800575,5,0.34779411764705875,9.660947712418298E-8,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T20,2026-03-13,2026-03-13 20:00,20.249102,85.800575,5,-0.7227941176470588,-2.0077614379084966E-7,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T21,2026-03-13,2026-03-13 21:00,20.249102,85.800575,5,0.25,6.944444444444444E-8,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T22,2026-03-13,2026-03-13 22:00,20.249102,85.800575,5,0.7227941176470588,2.0077614379084966E-7,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260313T23,2026-03-13,2026-03-13 23:00,20.249102,85.800575,5,-1.4375,-3.9930555555555553E-7,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260314T00,2026-03-14,2026-03-14 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260314T01,2026-03-14,2026-03-14 01:00,20.249102,85.800575,5,49183.68235294117,0.013662133986928103,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260314T02,2026-03-14,2026-03-14 02:00,20.249102,85.800575,5,583464.2647058823,0.16207340686274507,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
